1.64431,1.3653,1.11938,1.2965,1.19195,0.848419,1.09575,1.5106,1.21889,1.12474,1.27379,1.14362,1.02823,1.16567,0.824659,1.19794,1.31721,1.16913,1.14076,0.842674,0.979325,1.20449,1.235,1.47328,1.17786,1.6445,1.2961,1.72537,1.59097,1.14102,1.27658,1.25351,1.12198,1.06014,1.90832,1.09688,1.01194,1.3984,1.42199,1.09257,1.05107,1.52677,1.74917,1.37671,1.08848,1.38103,2.01165,1.22166,1.58576,0.763895,1.10219,1.14332,1.36702,1.26513,1.39484,1.03891,1.23111,1.66163,1.45097,1.45788,1.33289,1.19453,1.16691,1.23251,1.08681,1.272,1.18369,1.24881,1.27879,1.34857,1.22034,1.16877,0.834064,1.18068,1.28795,1.06358,1.33294,1.40128,1.15091,1.03333,1.049,1.33668,0.893939,0.816815,1.2816,1.03062,1.1498,1.68373,1.32594,0.837201,1.2325,1.17731,1.04358,1.42018,0.995035,1.35587,1.24981,1.1364,1.09879,1.3267
28.2134,25.533,25.9792,26.9032,25.5924,24.7235,23.8509,24.643,23.7454,24.5925,25.214,23.5747,26.488,24.1709,24.3864,24.1066,25.7616,24.2807,25.2115,25.8543,24.6988,24.5818,24.8282,25.1792,24.9053,25.1931,26.3233,24.7712,24.8244,25.3322,25.0002,24.5169,25.2836,24.3787,24.4235,25.2179,24.574,25.1642,24.6569,24.7418,24.0587,23.5253,24.8657,23.5968,24.0485,24.1601,24.6235,24.7847,25.7638,26.4342,24.6143,25.0792,25.9507,24.6209,23.9034,24.4079,24.7683,24.9735,23.7545,24.4564,25.1193,27.3278,23.7359,24.3829,28.9681,25.1938,25.3057,25.5265,24.8535,23.6649,24.0704,24.9839,24.4986,24.6625,24.5892,24.2394,23.9911,24.0766,24.189,25.4331,24.6337,24.3316,24.5507,24.6828,24.5089,24.2327,25.5223,25.2415,24.4636,25.465,24.2671,25.517,25.2726,25.5608,25.3986,24.5788,25.4451,24.4274,23.8352,24.713
173.353,171.872,178.306,172.778,172.289,168.104,168.58,183.89,174.785,177.489,173.296,171.837,170.967,170.334,171.712,165.826,178.7,174.563,179.193,179.696,170.673,169.602,167.103,170.341,168.083,170.452,181.242,179.106,178.659,172.394,170.668,174.997,173.263,178.554,174.267,175.108,169.061,171.024,167.959,168.967,166.324,166.168,169.161,177.708,173.534,169.095,174.696,170.529,166.748,166.99,169.956,169.494,167.938,169.168,173.678,167.764,167.831,170.744,167.097,174.359,173.916,169.161,168.43,166.515,166.375,169.395,165.63,167.26,167.616,168.848,164.662,163.837,166.669,171.1,166.884,162.341,166.688,165.589,163.822,166.282,174.733,180.35,168.394,166.837,163.408,169.681,175.185,171.103,170.08,167.842,167.455,164.993,165.165,163.762,171.731,171.606,178.855,167.59,167.368,174.091
